SEKVENS	KODE	NIVEAU	TITEL	GENERELLE_NOTER	INKLUDERER	INKLUDERER_OGSÅ	EKSKLUDERER	PARAGRAF	MÅLEENHED
2197	39986515	4	Lager-, havne- og terminalområdet, AMU						
2198	9851	5	Sp., havne- og terminalarbejde						
2199	39986535	4	Chauffør, AMU						
2200	9846	5	Sp., landtransport service						
2201	9847	5	Sp., chauffør extern transport						
2202	9848	5	Sp., redningstjeneste						
2203	9849	5	Sp., intern transport						
2204	9869	5	Sp., landtransport forsøg						
2205	39986540	4	Transport- og logistik i øvrigt, AMU						
2206	9850	5	Sp., kranførerområdet						
2207	399890	3	Andre arbejdsmarkedsuddannelser, AMU						
2208	39989010	4	Erhvervsfiskeri mv., AMU						
2209	9334	5	Sp., fiskerierhvervet						
2210	9860	5	Sp., fiskerierhverv forsøg						
2211	9886	5	Sp., vodbinderierhverv						
2212	40	1	Korte videregående uddannelser, KVU						
2213	4020	2	Pædagogisk, KVU						
2214	402015	3	Pædagog, KVU						
2215	40201510	4	Pædagog, KVU						
2216	816	5	Børnehave- fritidspædagog (Rudolf Steiner) (privat udd.)						
2217	402025	3	Andre pædagogiske uddannelser, KVU						
2218	40202515	4	Andre pædagogiske uddannelser, KVU						
2219	3804	5	Akademiuddannelse i tolkning						
2220	3851	5	Akademiuddannelse i ungdomspædagogik						
2221	8401	5	Akademiuddannelse i ungdoms- og voksenundervisning						
2222	8408	5	Akademiuddannelse i socialpædagogik						
2223	8441	5	Friluftsvejleder						
2224	8442	5	Almen uddannelse i sløjd						
2225	8443	5	Voksenunderviser						
2226	8444	5	Voksenvejleder						
2227	8523	5	Statsprøvet tolk						
2228	9132	5	Småbørnslærerinde						
2229	4024	2	Medier og kommunikation, KVU						
2230	402410	3	Kommunikation og formidling uden nærmere angivelse, KVU						
2231	40241010	4	Kommunikation og formidling uden nærmere angivelse, KVU						
2232	141	5	Formidl.-erhvervsspr. una - udvekslingstud. (kort vidg.)						
2233	425	5	Formidling/erhvervssprog, ivu (kvu)						
2234	402415	3	Multimediedesign, KVU						
2235	40241510	4	Multimediedesign, KVU						
2236	5082	5	Multimediedesigner						
2237	402420	3	Grafisk design og kommunikation, KVU						
2238	40242010	4	Grafisk design og kommunikation, KVU						
2239	5001	5	Akademiuddannelse i kreativitet og design						
2240	5087	5	Visualizer						
2241	5096	5	Akademiøkonom i grafisk kommunikation						
2242	402440	3	Medier og kommunikation i øvrigt, KVU						
2243	40244010	4	Medier og kommunikation i øvrigt, KVU						
2244	3752	5	IT-administrator						
2245	4013	5	Mikroinstruktør						
2246	5000	5	Akademiuddannelse i projektledelse - medie- kommunik.branchen						
2247	5083	5	Mediekoordinator						
2248	4025	2	Humanistisk og teologisk, KVU						
2249	402580	3	Erhvervssprog, korrespondenter, KVU						
2250	40258010	4	1 erhverssprog, korrespondent, KVU						
2251	5630	5	Erhvervssproglig korrespondent una						
2252	5631	5	Erhvervssproglig korrespondent, engelsk						
2253	5632	5	Erhvervssproglig korrespondent, fransk						
2254	5633	5	Erhvervssproglig korrespondent, italiensk						
2255	5635	5	Erhvervssproglig korrespondent, russisk						
2256	5636	5	Erhvervssproglig korrespondent, spansk						
2257	5637	5	Erhvervssproglig korrespondent, tysk						
2258	9144	5	Korrespondent						
2259	402590	3	Erhvervssprog, øvrige uddannelser, KVU						
2260	40259015	4	Erhvervssprog, begynderprøve, KVU						
2261	5493	5	Erhvervssproglig begynderprøve, italiensk						
2262	5495	5	Erhvervssproglig begynderprøve, russisk						
2263	5496	5	Erhvervssproglig begynderprøve, spansk						
2264	4030	2	Kunstnerisk, KVU						
2265	403010	3	Kunstnerisk uden nærmere angivelse, KVU						
2266	40301010	4	Kunstnerisk uden nærmere angivelse, KVU						
2267	430	5	Kunstnerisk, ivu (kvu)						
2268	403055	3	Kunsthåndværk, KVU						
2269	40305510	4	Kunsthåndværk, KVU						
2270	4075	5	Kunsthåndværker, guld- og sølvformgivning						
2271	7667	5	Smykkeformgiver						
2272	403065	3	Musik, KVU						
2273	40306555	4	Musikuddannelser i øvrigt, KVU						
2274	806	5	Præliminær organistuddannelse 2 år (privat udd.)						
2275	807	5	Præliminær organistuddannelse 1 år (privat udd.)						
2276	5895	5	Musikprofil						
2277	5904	5	Præliminær orgelprøve						
2278	6020	5	Kirkemusiker Orgel og Korledelse (KMOK)						
2279	6021	5	Basislinje orgel						
2280	6026	5	Eksamenslinje Klokkenist						
2281	403090	3	Kunstnerisk i øvrigt, KVU						
2282	40309010	4	Kunstnerisk i øvrigt, KVU						
2283	800	5	Forfatteruddannelsen (privat udd.)						
2284	803	5	Billedkunst (privat udd.)						
2285	4038	2	Samfundsfaglig, Økonomisk-Merkantil, KVU						
2286	403810	3	Samfundsfaglig, Økonomisk-Merkantil uden nærmere angivelse, KVU						
2287	40381010	4	Samfundsfaglig, Økonomisk-Merkantil uden nærmere angivelse, KVU						
2288	144	5	Samfundsfaglig una - udvekslingstud. (kort vidg.)						
2289	439	5	Samfundsfaglig, ivu (kvu)						
2290	3765	5	Erhvervsdiplom Merkonom						
2291	3827	5	Merkonom una						
2292	3832	5	Merkonom i logistik						
2293	3836	5	Akademiuddannelse uden profil						
2294	3875	5	Akademiøkonom una						
2295	403815	3	Administrationsøkonom mv., KVU						
2296	40381510	4	Administrationsøkonom mv., KVU						
2297	3801	5	Akademiuddannelse i skatter og afgifter						
2298	3802	5	Akademiuddannelse i socialt arbejde						
2299	3803	5	Akademiuddannelse i beskæftigelse						
2300	3809	5	Merkonom i administration						
2301	3814	5	Merkonom i revision						
2302	3816	5	Merkonom i driftsledelse						
2303	3820	5	Merkonom i informatik						
2304	3825	5	Merkonom i organisation						
2305	3826	5	Merkonom i personaleadministration						
2306	3828	5	Merkonom i landbrugsledelse						
2307	3829	5	Merkonom i miljøledelse						
2308	3830	5	Merkonom i innovation						
2309	3833	5	Merkonom i personaleudvikling						
2310	3840	5	Akademiuddannelse i ledelse						
2311	3842	5	Akademiuddannelse i innovation og produkt og produktion						
2312	3844	5	Akademiuddannelse i human ressource						
2313	3845	5	Revision						
2314	3849	5	Akademiuddannelse i offentlig forvaltning og administration						
2315	5003	5	Akademiøkonom i kommunikation og reklame						
2316	5005	5	Akademiøkonom i international erhvervsinformation						
2317	5076	5	Akademiøkonom i designmanagement						
2318	5085	5	Akademiøkonom i kommunikation og formidling						
2319	5125	5	Administrationsøkonom						
2320	5137	5	E-designer						
2321	8604	5	Akademiuddannelse til statonom						
2322	9203	5	Forvaltningshøjskole, staten						
2323	9529	5	Fd(k) forvaltningsfagligt diplomkursus, kommunalt						
2324	9533	5	Fa(k) forvaltningsfaglig afgangseksamen, kommunal						
2325	9534	5	Sf1 socialforvaltning 1						
2326	9535	5	Sk2 skatteforvaltning 2						
2327	9536	5	Fa forvaltningsfaglig afgangseksamen una						
2328	9537	5	Sk1 skatteforvaltning 1						
2329	9538	5	Sf2 socialforvaltning 2						
2330	9539	5	Fd(s) forvaltningsfagligt diplomkursus, staten						
2331	9541	5	Fd forvaltningsfagligt diplomkursus, sygehuse						
2332	9542	5	Forvaltningsfagligt specialkursus						
2333	403820	3	Finansøkonom mv., KVU						
2334	40382010	4	Finansøkonom mv., KVU						
2335	3775	5	Finansiel videreuddannelse						
2336	3800	5	Financial controller						
2337	3818	5	Merkonom i finansiering						
2338	3824	5	Merkonom i regnskabsvæsen						
2339	3834	5	Merkonom i økonomistyring						
2340	3839	5	Akademiuddannelse i økonomi- og ressourcestyring						
2341	3843	5	Akademiuddannelse i finansiel rådgivning						
2342	4027	5	Akademiøkonom i økonomi og informatik						
2343	5007	5	Akademiøkonom i miljø og økonomi						
2344	5077	5	Akademiøkonom i sprog og økonomi						
2345	5121	5	Finansøkonom						
2346	403825	3	Handels- og markedsføringsøkonom mv., KVU						
2347	40382510	4	Handels- og markedsføringsøkonom mv., KVU						
2348	3760	5	Ejendomsmægler						
2349	3806	5	Akademiuddannelse i international handel og markedsføring						
2350	3811	5	Merkonom i international marketing - engelsk						
2351	3812	5	Merkonom i international marketing - fransk						
2352	3813	5	Merkonom i international marketing - tysk						
2353	3815	5	Merkonom i butiksledelse						
2354	3817	5	Merkonom i eksport						
2355	3819	5	Merkonom i indkøb						
2356	3821	5	Merkonom i markedsføring						
2357	3831	5	Merkonom i international handel						
2358	3837	5	Akademiuddannelse i kommunikation og formidling						
2359	3838	5	Akademiuddannelse i international handel og markedsføring						
2360	3852	5	Akademiuddannelse i retail						
2361	4000	5	Markedsøkonom						
2362	4005	5	Akademiøkonom i indkøb og import						
2363	4007	5	Markedsøkonom una						
2364	4011	5	Akademiøkonom i international handel						
2365	4012	5	Akademiøkonom i international markedsføring						
2366	4015	5	Eksportkonsulent						
2367	4019	5	Eksporttekniker						
2368	4021	5	Akademiøkonom i afsætning						
2369	4022	5	Akademiøkonom i eksport						
2370	4023	5	Akademiøkonom i indenlandsk afsætning						
2371	4024	5	Akademiøkonom i detailhandel						
2372	4025	5	Akademiøkonom i udenrigshandel						
2373	4026	5	Akademiøkonom i markedsføring og service						
2374	4030	5	Akademiøkonom i markedsføring og service una						
2375	5004	5	Akademiøkonom, salgskonsulent						
2376	5006	5	Akademiøkonom i internationalt salg						
2377	5020	5	Akademiøkonom i bilbranchen						
2378	5025	5	Eksamineret eksportør						
2379	5042	5	Indkøbstekniker						
2380	5078	5	Akademiøkonom i handel med fast ejendom						
2381	5084	5	Innovation og entrepreneurship						
2382	5094	5	Akademiøkonom i østeuropæisk handel						
2383	5095	5	Akademiøkonom i markedskommunikation						
2384	5122	5	Handelsøkonom						
2385	5123	5	Markedsføringsøkonom						
2386	5143	5	Markedsføringsøkonom						
2387	403830	3	Serviceøkonom mv., KVU						
2388	40383010	4	Serviceøkonom mv., KVU						
2389	3823	5	Merkonom i turisme						
2390	3970	5	Akademiuddannelse i oplevelsesøkonomi						
2391	3971	5	Merkonom i oplevelsesøkonomi						
2392	4017	5	Hotel- og restaurationstekniker						
2393	4018	5	Rejselivstekniker						
2394	4028	5	Akademiøkonom i turisme						
2395	5008	5	Akademiøkonom i sport og fritid						
2396	5009	5	Akademiøkonom i hotel- og restaurantledelse						
2397	5093	5	Akademiøkonom i servicesektor management						
2398	5124	5	Serviceøkonom						
2399	403835	3	Transport- og logistikøkonom mv., KVU						
2400	40383510	4	Transport- og logistikøkonom mv., KVU						
2401	3822	5	Merkonom i transport						
2402	3847	5	Akademiuddannelse i international transport og logistik						
2403	4006	5	Akademiøkonom i logistik og transport						
2404	4020	5	Akademiøkonom i transport						
2405	5086	5	Logistikøkonom						
2406	4058	2	Teknisk, KVU						
2407	405810	3	Teknisk uden nærmere angivelse, KVU						
2408	40581010	4	Teknisk uden nærmere angivelse, KVU						
2409	145	5	Teknisk una - udvekslingstud. (kort vidg.)						
2410	459	5	Teknisk, ivu (kvu)						
2411	3872	5	Værkstedsfunktionær						
2412	3950	5	Videregående tekniker						
2413	405815	3	Byggeri- og anlægsteknisk, KVU						
2414	40581515	4	Byggeri- og anlægsteknik i øvrigt, KVU						
2415	3350	5	Akademiuddannelse i byggekoordination						
2416	3351	5	Akademiuddannelse i byggeteknologi						
2417	3857	5	Teknonom, håndværkslinie						
2418	3945	5	Maler, videreuddannelse						
2419	4060	5	Byggetekniker						
2420	4062	5	Byggetekniker una						
2421	4089	5	Byggekoordinator						
2422	4092	5	Kort- og landmålingstekniker						
2423	5031	5	Anlægstekniker						
2424	405820	3	Elektronik og it, KVU						
2425	40582010	4	Tele-, data- og it-teknologi mv., KVU						
2426	3846	5	Akademiuddannelse i informationsteknologi						
2427	3866	5	Teknonom i infomationsteknologi i virksomhed						
2428	5065	5	IT-teknolog, elektronik						
2429	5079	5	Akademiøkonom i international telekommunikation						
2430	5133	5	IT-teknolog						
2431	5162	5	IT-teknolog, netværksteknologi						
2432	40582015	4	It-uddannelser, KVU						
2433	3744	5	Datanom i IT-rådgivning						
2434	3745	5	Datanom i systemteknik						
2435	3746	5	Datanom i systemudvikling						
2436	3747	5	Datanom una						
2437	3748	5	Datanom i programmering						
2438	3750	5	Datanom						
2439	4009	5	Systemprogrammør						
2440	4014	5	Datamatiker						
2441	40582020	4	Elektronik i øvrigt, KVU						
2442	3208	5	Akademiuddannelse i automation og drift						
2443	4064	5	Elektroniktekniker						
2444	5203	5	Automationsteknolog						
2445	405824	3	Installatør af stærkstrøms- og vvs-teknik, KVU						
2446	40582410	4	Installatør af stærkstrøms- og vvs-teknik uden nærmere angivelse, KVU						
2447	5043	5	Installatør una						
2448	5132	5	Installatør						
2449	40582415	4	Installatør af stærkstrømsteknik, KVU						
2450	3306	5	Akademiuddannelse i EL-installation						
2451	5033	5	El-installatør						
2452	5034	5	Stærkstrømsinstallatør						
2453	5037	5	El-installatøruddannelse una						
2454	40582420	4	Installatør af vvs-teknik, KVU						
2455	3305	5	Akademiuddannelse i VVS-installation						
2456	4069	5	Vvs-installatør						
2457	5017	5	Gas-, vand- og sanitetsmester						
2458	405825	3	Energi- og stærkstrømsteknisk, KVU						
2459	40582510	4	Energi- og stærkstrømsteknisk, KVU						
2460	3807	5	Akademiuddannelse i energiteknologi						
2461	4063	5	Gastekniker						
2462	5174	5	Energiteknolog						
2463	405830	3	Maskinteknisk, KVU						
2464	40583015	4	Maskinteknisk i øvrigt, KVU						
2465	4065	5	Maskintekniker						
2466	4066	5	Maskintekniker, konstruktion						
2467	4067	5	Maskintekniker, driftsteknik						
2468	4068	5	Maskintekniker, værktøjskonstruktion						
2469	4081	5	Maskintekniker, stålkonstruktion						
2470	405835	3	Miljøteknisk, KVU						
2471	40583510	4	Miljøteknisk, KVU						
2472	3352	5	Akademiuddannelse i  i Miljøteknologi						
2473	4097	5	Miljøtekniker						
2474	5238	5	Miljøteknolog						
2475	405840	3	Sundheds- og omsorgsteknologi, KVU						
2476	40584010	4	Sundheds- og omsorgsteknologi, KVU						
2477	3853	5	Akademiuddannelse i velfærdsteknologi i praksis						
2478	405850	3	Teknisk, produktion og produktudvikling, KVU						
2479	40585010	4	Designteknolog, KVU						
2480	5131	5	Designteknolog						
2481	5231	5	Designteknolog, design						
2482	5232	5	Designteknolog, produktion						
2483	5233	5	Designteknolog, business						
2484	5234	5	Designteknolog, marketing						
2485	5235	5	Designteknolog, retail						
2486	40585015	4	Teknisk, tekstil- og beklædning, KVU						
2487	4054	5	Konfektionstekniker						
2488	5036	5	Modeltekniker						
2489	5038	5	Modelkonstruktør						
2490	5039	5	Trikotagetekniker						
2491	5040	5	Tekstiltekniker						
2492	5041	5	Farveritekniker						
2493	5045	5	Tekstil- og beklædningsteknik una						
2494	40585020	4	Teknisk, produktion og produktudvikling i øvrigt, KVU						
2495	3320	5	Akademiuddannelse i hygiejne og rengøringsteknik						
2496	3859	5	Teknonom i driftsteknik og kvalitetsstyring						
2497	3860	5	Teknonom i driftsteknik og produktionsstyring						
2498	3861	5	Teknonom i kvalitetsstyring						
2499	3862	5	Teknonom i produktionsstyring						
2500	3863	5	Teknonom i produktionsteknik						
2501	3864	5	Teknonom i produktionsteknik edb						
2502	3867	5	Teknonom i miljøstyring						
2503	3972	5	Akademiuddannelse i Kvalitet og måleteknologi						
2504	4037	5	Produktudvikler						
2505	4091	5	Trætekniker						
2506	4096	5	Kvalitets- og måletekniker						
2507	5035	5	Plasttekniker						
2508	5136	5	Produktionsteknolog						
2509	405895	3	Teknisk i øvrigt, KVU						
2510	40589515	4	Teknisk offshore, KVU						
2511	3210	5	Driftteknolog offshore						
2512	5139	5	Driftsteknolog offshore						
2513	5140	5	Teknisk manager offshore						
2514	40589530	4	Teknisk i øvrigt, KVU						
2515	3854	5	Teknonom i indkøb- og materialestyring						
2516	3855	5	Akademiuddannelse til beredskabstekniker						
2517	3856	5	Teknonom uden liniebetegnelse						
2518	3858	5	Teknonom i ledelsesteknik						
2519	3865	5	Teknonom una						
2520	5129	5	Autoteknolog						
2521	5830	5	Restaureringstekniker						
2522	4075	2	Fødevarer, bio- og laboratorieteknik, KVU						
2523	407510	3	Fødevarer, bio- og laboratorieteknik uden nærmere angivelse, KVU						
2524	40751010	4	Fødevarer, bio- og laboratorieteknik uden nærmere angivelse, KVU						
2525	146	5	Levnedsm./husholdn. una - udvekslingstud. (kort vidg.)						
2526	475	5	Levnedsmiddel/husholdning, ivu (kvu)						
2527	407515	3	Laboratorie-, fødevare- og procesteknologi, KVU						
2528	40751510	4	Laboratorie-, fødevare- og procesteknologi, KVU						
2529	2475	5	Mejeriteknolog						
2530	3841	5	Akademiuddannelse i proces-, laboratorie- og fødevareteknologi						
2531	4029	5	Procesteknolog, kemisk-bioteknologisk						
2532	4049	5	Laboratorietekniker, biologi						
2533	4050	5	Laboratorietekniker, kemi						
2534	4052	5	Fødevareteknolog						
2535	4099	5	Laboratorie-, kemo- og miljøtekniker una						
2536	5061	5	Laboratorietekniker						
2537	5074	5	Food business engineer						
2538	5135	5	Procesteknolog (fødevarer)						
2539	5141	5	Ernæringsteknolog						
2540	5295	5	Fiskeriteknolog						
2541	40751590	4	Laboratorie-, fødevare- og procesteknologi i øvrigt, KVU						
2542	2414	5	Husholdningstekniker						
2543	3848	5	Akademigastronom						
2544	4134	5	Akademiuddannelse i ernæring						
2545	5156	5	Økonoma						
2546	407517	3	Laborant, KVU						
2547	40751710	4	Laborant, KVU						
2548	4036	5	Laborant						
2549	4080	2	Jordbrug, natur og miljø, KVU						
2550	408010	3	Jordbrug, natur og miljø uden nærmere angivelse, KVU						
2551	40801010	4	Jordbrug, natur og miljø uden nærmere angivelse, KVU						
2552	480	5	Jordbrug/fiskeri, ivu (kvu)						
2553	4090	5	Vildtforvalter						
2554	408015	3	Jordbrugsteknologisk, KVU						
2555	40801510	4	Jordbrugsteknologisk, KVU						
2556	2463	5	Landbrugstekniker, regnskab						
2557	2464	5	Landbrugstekniker, biologi						
2558	2465	5	Landbrugstekniker, husdyrbrug						
2559	2466	5	Landbrugstekniker, maskiner						
