UDD,TEXT,UDD_UDDANNELSESNIVEAU,UDD_FAGOMRAADE_UNDER,UDD_UDDANNELSESTYPE_UNDER,UDD_ISCED_P,UDD_ISCED_F,OMR,MINI,PRIO,TP,L,UDD_HOVEDOMRAADE_DETALJERET,NRMA,AKTIV,AUDD,ATEXT,AUDD_UDDANNELSESNIVEAU,AUDD_FAGOMRAADE_UNDER,AUDD_UDDANNELSESTYPE_UNDER,AUDD_ISCED_P,AUDD_ISCED_F,PRIA,KOMP,AUDD_HOVEDOMRAADE_DETALJERET,UNDERVISNINGSSPROG
8260,"Datateknik, civilingeniør 2år",70,553520,7020,746,0714,4,10,156,1,1,70593010,60,0,8262,"Datateknik, civilingeniør",70,553520,7020,747,0714,216,3,70593010,Dansk
8261,"Datateknik, ingeniør bach.",60,553520,5020,645,0714,4,10,156,1,1,60593010,36,1,8261,"Datateknik, ingeniør bach.",60,553520,5020,645,0714,192,3,60593010,Dansk
8262,"Datateknik, civilingeniør 2år",70,553520,7020,747,0714,4,10,192,1,1,70593010,24,1,8262,"Datateknik, civilingeniør",70,553520,7020,747,0714,216,3,70593010,Dansk
8263,"Værdikæder og innovationsledelse, civilingeniør 2år",70,554015,7020,747,0718,4,10,192,1,1,70599515,24,1,8263,"Værdikæder og innovationsledelse, cand.polyt.",70,554015,7020,747,0718,216,3,70599515,Engelsk
8264,"Civil Engineering, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,1,8254,"Bygningsteknik, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Engelsk
8264,"Civil Engineering, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,0,8264,"Civil Engineering, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Engelsk
8265,"Bioteknologi, ing.bach.",60,452515,5020,645,0512,4,10,156,1,1,60591510,36,1,8265,"Bioteknologi, ing.bach.",60,452515,5010,645,0512,192,3,60591510,Dansk
8270,"Bioteknologi, kand.2år",70,452515,7010,747,0512,4,10,192,1,1,70591510,24,0,8270,"Bioteknologi, cand.scient.",70,452515,7010,747,0512,216,3,70591510,Dansk
8271,"Landinspektørvidenskab, bach.",60,581515,5010,645,0731,4,10,156,1,1,60594510,36,1,8271,"Landinspektørvidenskab, bach.",60,581515,5010,645,0731,192,3,60594510,Dansk
8272,"Landinspektørvidenskab, cand.geom.2år",70,581515,7010,747,0731,4,10,192,1,1,70594510,24,1,8272,"Landinspektørvidenskab, cand.geom.",70,581515,7010,747,0731,216,3,70594510,Engelsk
8275,"Procesanalytisk teknologi, kand.2år",70,453015,7010,747,0518,4,10,192,1,1,70752510,24,1,8275,"Procesanalytisk teknologi, cand.scient.",70,453015,7010,747,0518,216,3,70752510,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,6,1,6136,"Geografi, kombination (RUC)",70,455010,7010,747,0532,198,7,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,18,1,6382,"Naturvidenskab, sidefag",70,451010,9510,741,0500,0,5,70351010,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,1,6494,"Naturvidenskab, bifag/sidefag 2 år",70,451010,9510,741,0500,0,5,70351010,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,12,0,8171,"Geografi, hovedfag",70,455010,7010,747,0532,204,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8181,"Geografi-kultur A, cand.scient.",70,353520,7010,747,0314,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,1,8182,"Geografi-kultur B, cand.scient.",70,353520,7010,747,0314,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,1,8183,"Geografi-natur, cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8184,"Geografi-fysisk, cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8185,"Geografi/Geografi og geoinformatik, cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8189,"Geoinformatik, cand.scient.",70,454510,7010,747,0532,216,3,70353510,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8240,"Geografi (komb. HUM), cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8241,"Geografi (komb. SAM), cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8242,"Geografi (komb. NAT), cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8280,"Geografi, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,0,8243,"Geografi (komb. HUM-TEK), cand.scient.",70,455010,7010,747,0532,216,3,70353710,Dansk
8281,"Children's Literature, Media and Culture, kand.2år",70,258010,7010,747,0232,4,10,192,1,1,70252710,24,1,8281,"Children's Literature, Media and Culture, cand.mag.",70,258010,7010,747,0232,204,3,70252710,Engelsk
8282,"Byggeri, ing.bach.",60,582050,5020,645,0732,4,10,156,1,1,60592510,36,1,8282,"Byggeri, ing.bach.",60,582050,5020,645,0732,192,3,60592510,Dansk
8283,"Soils and Global Change, kand.2år",70,455010,7010,747,0532,4,10,192,1,1,70353710,24,1,8283,"Soils and Global Change, cand.scient.",70,455010,7010,747,0532,216,3,70353710,Engelsk
8284,"Advanced Power Electronics, civilingeniør 2år",70,553510,7020,747,0714,4,10,192,1,1,70593510,24,1,8284,"Advanced Power Electronics, cand.polyt.",70,553510,7020,747,0714,216,3,70593510,Dansk
8285,"HA i markeds- og kulturanalyse, bach.",60,401010,5010,645,0410,4,10,156,1,1,60396510,36,1,8285,"HA i markeds- og kulturanalyse, bach.",60,401010,5010,645,0410,192,3,60396510,Dansk
8290,"Fysik og teknologi, ing.bach.",60,554510,5020,645,0719,4,10,156,1,1,60592010,36,1,8290,"Fysik og teknologi, ing.bach.",60,554510,5020,645,0719,192,3,60592010,Dansk
8291,"Nanobioscience, bach.",60,453020,5010,645,0518,4,10,156,1,1,60352510,36,1,8291,"Nanobioscience, bach.",60,453020,5010,645,0518,192,3,60352510,Dansk
8292,"Nanoscience, bach.",60,453020,5010,645,0518,4,10,156,1,1,60352510,36,1,8292,"Nanoscience, bach.",60,453020,5010,645,0518,192,3,60352510,Dansk
8295,"Nanoscience, kand.2år",70,554510,7010,747,0719,4,10,192,1,1,70352510,24,1,8295,"Nanoscience, cand.scient.",70,554510,7010,747,0719,216,3,70352510,Engelsk
8296,"Nanobioscience, kand.2år",70,453020,7010,747,0518,4,10,192,1,1,70352510,24,1,8296,"Nanobioscience, c.scient.",70,453020,7010,747,0518,216,3,70352510,Engelsk
8300,"Bæredygtig byudvikling, civilingeniør 2år",70,581520,7020,747,0731,4,10,192,1,1,70592515,24,1,8300,"Bæredygtig byudvikling, cand.polyt.",70,581520,7020,747,0731,216,3,70592515,Engelsk
8301,"Matematik og økonomi, ph.d.",80,459010,8010,844,0548,15,10,216,1,1,80355015,36,1,8301,"Matematik og økonomi, ph.d.",80,459010,8010,844,0548,252,3,80355015,Dansk
8302,"Transport og logistik, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70599525,24,1,8302,"Transport og logistik, cand.polyt.",70,582050,7020,747,0732,216,3,70599525,Engelsk
8303,"Sustainable animal nutrition-feeding, kand.2år",70,601530,7010,747,0811,4,10,192,1,1,70759510,24,1,8303,"Sustainable animal nutrition-feeding, cand.scient.",70,601530,7010,747,0811,216,3,70759510,Engelsk
8304,"Europæisk vindenergi, civilingeniør 2år",70,553025,7020,747,0713,4,10,192,1,1,70594010,24,1,8304,"Europæisk vindenergi, civilingeniør cand.scient.",70,553025,7020,747,0713,216,3,70594010,Dansk
8305,"Vindenergi, civilingeniør 2år",70,553025,7020,747,0713,4,10,192,1,1,70594010,24,1,8305,"Vindenergi, cand.polyt.",70,553025,7020,747,0713,216,3,70594010,Engelsk
8306,"Bæredygtig energi, civilingeniør 2år",70,553025,7020,747,0713,4,10,192,1,1,70594015,24,1,8306,"Bæredygtig energi, cand.polyt.",70,553025,7020,747,0713,216,3,70594015,Engelsk
8307,"Intelligente pålidelige systemer, civilingeniør 2år",70,501090,7020,747,0618,4,10,192,1,1,70593010,24,1,8307,"Intelligente pålidelige systemer, cand.polyt.",70,501090,7020,747,0618,216,3,70593010,Engelsk
8308,"Kommunikationsteknologier og systemdesign, civilingeniør 2år",70,553520,7020,747,0714,4,10,192,1,1,70593010,24,1,8308,"Kommunikationsteknologier og systemdesign, cand.polyt.",70,553520,7020,747,0714,216,3,70593010,Engelsk
8309,"Matematik-teknologi, civilingeniør 2år",70,554015,7020,747,0718,4,10,192,1,1,70596510,24,1,8309,"Matematik-teknologi, cand.polyt.",70,554015,7020,747,0718,216,3,70596510,Dansk
8310,"Sikkerhed og risikostyring, kand.2år",70,554015,7010,747,0718,4,10,192,1,1,70599510,24,1,8310,"Sikkerhed og risikostyring, cand.scient.tech.",70,554015,7010,747,0718,216,3,70599510,Engelsk
8311,"Mekatronik, civilingeniør 2år",70,554015,7020,747,0718,4,10,192,1,1,70599530,24,1,8311,"Mekatronik, cand.polyt.",70,554015,7020,747,0718,216,3,70599530,Engelsk
8312,"Biomedicinsk teknologi, civilingeniør 2år",70,554010,7020,747,0718,4,10,192,1,1,70596020,24,1,8312,"Biomedicinsk teknologi, cand.polyt.",70,554010,7020,747,0718,216,3,70596020,Dansk
8313,"Kemisk-biokemisk teknologi (biomasse-energi) (SDC), civilingeniør 2år",70,452010,7020,747,0512,4,10,192,1,1,70591520,24,1,8313,"Kemisk-biokemisk teknologi (biomasse-energi) (SDC), cand.polyt.",70,452010,7020,747,0512,216,3,70591520,Dansk
8314,"Technology (Entrepreneurial Business Engieneering), kand.2år",70,402510,7010,747,0413,4,10,192,1,1,70599515,24,1,8314,"Technology (Entrepreneurial Business Engieneering), cand.scient.tech.",70,402510,7010,747,0413,216,3,70599515,Engelsk
8315,"Bæredygtigt design, civilingeniør 2år",70,555086,7020,747,0728,4,10,192,1,1,70597010,24,1,8315,"Bæredygtigt design, cand.polyt.",70,555086,7020,747,0728,216,3,70597010,Engelsk
8316,"Materialeteknologi, civilingeniør 2år",70,555090,7020,747,0728,4,10,192,1,1,70596510,24,1,8316,"Materialeteknologi, cand.polyt.",70,555090,7020,747,0728,216,3,70596510,Engelsk
8317,"Service systems design, kand.2år",70,501095,7010,747,0618,4,10,192,1,1,70593010,24,1,8317,"Service systems design, cand.scient.",70,501095,7010,747,0618,216,3,70593010,Engelsk
8318,"Engineering (Engineering Light), civilingeniør 2år",70,554015,7020,747,0718,4,10,192,1,1,70596510,24,1,8318,"Engineering (Engineering Light), cand.polyt.",70,554015,7020,747,0718,216,3,70596510,Engelsk
8319,"Erhvervsøkonomi og bioentrepreneurskab, kand.2år",70,453030,7010,747,0518,4,10,192,1,1,70395510,24,1,8319,"Erhvervsøkonomi og bioentrepreneurskab, cand.merc.(bio)",70,453030,7010,747,0518,216,3,70395510,Engelsk
8320,"Autonome systemer, kand.2år",70,554015,7010,747,0718,4,10,192,1,1,70599530,24,1,8320,"Autonome systemer, cand.polyt.",70,554015,7010,747,0718,216,3,70599530,Engelsk
8321,"Urbant design, cand.scient.tech.2år",70,551510,7010,747,0710,4,10,192,1,1,70591010,24,1,8321,"Urbant design, cand.scient.tech.",70,551510,7010,747,0710,216,3,70591010,Engelsk
8322,"Urbant design, civilingeniør 2år",70,581520,7020,747,0731,4,10,192,1,1,70592515,24,1,8321,"Urbant design, cand.scient.tech.",70,551510,7010,747,0710,216,3,70591010,Engelsk
8322,"Urbant design, civilingeniør 2år",70,581520,7020,747,0731,4,10,192,1,1,70592515,24,1,8322,"Urbant design, cand.polyt.",70,581520,7020,747,0731,216,3,70592515,Engelsk
8323,"Industrielt design, cand.scient.tech.2år",70,551510,7010,747,0710,4,10,192,1,1,70591010,24,1,8323,"Industrielt design, cand.scient.tech.",70,551510,7010,747,0710,216,3,70591010,Engelsk
8324,"Industrielt design, civilingeniør 2år",70,555086,7020,747,0728,4,10,192,1,1,70597010,24,1,8323,"Industrielt design, cand.scient.tech.",70,551510,7010,747,0710,216,3,70591010,Engelsk
8324,"Industrielt design, civilingeniør 2år",70,555086,7020,747,0728,4,10,192,1,1,70597010,24,1,8324,"Industrielt design, cand.polyt.",70,555086,7020,747,0728,216,3,70597010,Engelsk
8325,"Arkitektur, cand.scient.tech.2år",70,551510,7010,747,0710,4,10,192,1,1,70591010,24,1,8325,"Arkitektur, cand.scient.tech.",70,551510,7010,747,0710,216,3,70591010,Engelsk
8326,"Arkitektur, civilingeniør 2år",70,581510,7020,747,0731,4,10,192,1,1,70592510,24,1,8325,"Arkitektur, cand.scient.tech.",70,551510,7010,747,0710,216,3,70591010,Engelsk
8326,"Arkitektur, civilingeniør 2år",70,581510,7020,747,0731,4,10,192,1,1,70592510,24,1,8326,"Arkitektur, cand.polyt.",70,581510,7020,747,0731,216,3,70592510,Engelsk
8327,"Sundhedsteknologi, civilingeniør 2år",70,554010,7020,747,0718,4,10,192,1,1,70596010,24,1,8327,"Sundhedsteknologi, cand.polyt.",70,554010,7020,747,0718,216,3,70596010,Dansk
8328,"Farmateknologi, civilingeniør 2år",70,554010,7020,747,0718,4,10,192,1,1,70596020,24,1,8328,"Farmateknologi, cand.polyt.",70,554010,7020,747,0718,216,3,70596020,Engelsk
8329,"Sundheds- og velfærdsteknologi (teknisk videnskab), civilingeniør 2år",70,554010,7020,747,0718,4,10,192,1,1,70596015,24,1,8329,"Sundheds- og velfærdsteknologi (teknisk videnskab), cand.polyt.",70,554010,7020,747,0718,216,3,70596015,Dansk
8330,"Spiludvikling og læringsteknologi, civilingeniør 2år",70,554015,7020,747,0718,4,10,192,1,1,70593010,24,1,8330,"Spiludvikling og læringsteknologi, cand.polyt.",70,554015,7020,747,0718,216,3,70593010,Dansk
8331,"Industriel produktion, civilingeniør 2år",70,555090,7020,747,0728,4,10,192,1,1,70597010,24,0,8331,"Industriel produktion, civilingeniør",70,555090,7020,747,0728,216,3,70597010,Dansk
8332,"Medicin og teknologi, civilingeniør 2år",70,554010,7020,747,0718,4,10,192,1,1,70596020,24,0,8332,"Medicin og teknologi, civilingeniør cand.polyt.",70,554010,7020,747,0718,216,3,70596020,Dansk
8333,"Bioteknologi, civilingeniør 2år",70,452515,7020,747,0512,4,10,192,1,1,70591510,24,0,8333,"Bioteknologi, civilingeniør cand.polyt.",70,452515,7020,747,0512,216,3,70591510,Dansk
8334,"Kemi-miljø, civilingeniør 2år",70,552015,7020,747,0711,4,10,192,1,1,70591520,24,0,8334,"Kemi-miljø, civilingeniør",70,552015,7020,747,0711,216,3,70591520,Dansk
8335,"Byggeri og anlæg, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,1,8335,"Byggeri og anlæg, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Dansk
8336,"Design og innovation, civilingeniør 2år",70,555086,7020,747,0728,4,10,192,1,1,70597010,24,0,8336,"Design og innovation, civilingeniør cand.polyt.",70,555086,7020,747,0728,216,3,70597010,Dansk
8337,"Elektronik og IT, civilingeniør 2år",70,553520,7020,747,0714,4,10,192,1,1,70593010,24,0,8337,"Elektronik og IT, civilingeniør",70,553520,7020,747,0714,216,3,70593010,Dansk
8338,"Nanoteknologi, civilingeniør 2år",70,554510,7020,747,0719,4,10,192,1,1,70592010,24,0,8338,"Nanoteknologi, civilingeniør",70,554510,7020,747,0719,216,3,70592010,Dansk
8339,"IT-informatik, civilingeniør 2år",70,501090,7020,747,0618,4,10,192,1,1,70593015,24,0,8339,"IT-informatik, civilingeniør",70,501090,7020,747,0618,216,3,70593015,Dansk
8340,"Teknisk una, kand.2år",70,551510,7010,747,0710,4,10,192,1,1,70591010,24,1,8340,"Teknisk una, cand.scient.",70,551510,7010,747,0710,216,3,70591010,Dansk
8341,"Fødevareteknologi, civilingeniør 2år",70,453030,7020,747,0518,4,10,192,1,1,70591520,24,0,8341,"Fødevareteknologi, cand.polyt.",70,453030,7020,747,0518,216,3,70591520,Dansk
8342,"Teknologi og ledelse, civilingeniør 2år",70,551510,7020,747,0710,4,10,192,1,1,70599530,24,0,8342,"Teknologi og ledelse, civilingeniør",70,551510,7020,747,0710,216,3,70599530,Dansk
8343,"Energi, civilingeniør 2år",70,553025,7020,747,0713,4,10,192,1,1,70594015,24,0,8343,"Energi, civilingeniør",70,553025,7020,747,0713,216,3,70594015,Dansk
8344,"Innovativ kommunikationsteknik-entrepreneursk., civilingeniør 2år",70,553520,7020,747,0714,4,10,192,1,1,70593010,24,1,8344,"Innovativ kommunikationsteknik-entrepreneursk., cand.polyt.",70,553520,7020,747,0714,216,3,70593010,Engelsk
8345,"Byggeri, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,1,8345,"Byggeri, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Engelsk
8346,"Bæredygtig bioteknologi, civilingeniør 2år",70,452515,7020,747,0512,4,10,192,1,1,70591510,24,1,8346,"Bæredygtig bioteknologi, cand.polyt.",70,452515,7020,747,0512,216,3,70591510,Engelsk
8347,"Olie- og gasteknologi, civilingeniør 2år",70,555082,7020,747,0724,4,10,192,1,1,70599520,24,1,8347,"Olie- og gasteknologi, cand.polyt.",70,555082,7020,747,0724,216,3,70599520,Engelsk
8348,"Lyd og akustisk teknologi, civilingeniør 2år",70,553520,7020,747,0714,4,10,192,1,1,70596510,24,1,8348,"Lyd og akustisk teknologi, cand.polyt.",70,553520,7020,747,0714,216,3,70596510,Engelsk
8349,"IT-produktudvikling, kand.2år",70,501015,7010,747,0612,4,10,192,1,1,70356040,24,0,8349,"IT-produktudvikling, c.scient.",70,501015,7010,747,0612,216,3,70356040,Dansk
8350,"IT-ledelse, kand.2år",70,501095,7010,747,0618,4,10,192,1,1,70391510,24,1,8350,"IT-ledelse, cand.it.",70,501095,7010,747,0618,216,3,70391510,Dansk
8351,"Biosystemteknologi, civilingeniør 2år",70,452515,7020,747,0512,4,10,192,1,1,70591510,24,0,8351,"Biosystemteknologi, cand.polyt.",70,452515,7020,747,0512,216,3,70591510,Dansk
8352,"Teknoantropologi, kand.2år",70,554015,7010,747,0718,4,10,192,1,1,70599530,24,1,8352,"Teknoantropologi, c.scient.",70,554015,7010,747,0718,216,3,70599530,Engelsk
8353,"Energisystemer, civilingeniør 2år",70,553025,7020,747,0713,4,10,192,1,1,70594015,24,1,8353,"Energisystemer, cand.polyt.",70,553025,7020,747,0713,216,3,70594015,Dansk
8354,"Indeklima og energi, civilingeniør 2år",70,553020,7020,747,0713,4,10,192,1,1,70592510,24,1,8354,"Indeklima og energi, cand.polyt.",70,553020,7020,747,0713,216,3,70592510,Engelsk
8355,"Bygge- og anlægskonstruktion, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,1,8355,"Bygge- og anlægskonstruktion, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Engelsk
8356,"Veje og trafik, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592515,24,1,8356,"Veje og trafik, cand.polyt.",70,582050,7020,747,0732,216,3,70592515,Dansk
8357,"Vand og miljø, civilingeniør 2år",70,552510,7020,747,0712,4,10,192,1,1,70595510,24,1,8357,"Vand og miljø, cand.polyt.",70,552510,7020,747,0712,216,3,70595510,Engelsk
8358,"Kemisk og biokemisk teknologi, civilingeniør 2år",70,452010,7020,747,0512,4,10,192,1,1,70591520,24,1,8358,"Kemisk og biokemisk teknologi, cand.polyt.",70,452010,7020,747,0512,216,3,70591520,Engelsk
8359,"Bygningsinformatik, kand.2år",70,582060,7010,747,0738,4,10,192,1,1,70592510,24,1,8359,"Bygningsinformatik, cand.scient.tech.",70,582060,7010,747,0738,216,3,70592510,Dansk
8360,"Byggeledelse, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,1,8360,"Byggeledelse, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Dansk
8361,"Byggeledelse, cand.scient.tech.2år",70,582050,7010,747,0732,4,10,192,1,1,70592510,24,1,8361,"Byggeledelse, cand.scient.tech.",70,582050,7010,747,0732,216,3,70592510,Engelsk
8362,"Ledelse og informatik i byggeriet, kand.2år",70,582060,7010,747,0738,4,10,192,1,1,70592510,24,1,8362,"Ledelse og informatik i byggeriet, cand.scient.tech.",70,582060,7010,747,0738,216,3,70592510,Dansk
8363,"Akvatisk videnskab og teknologi, civilingeniør 2år",70,552510,7020,747,0712,4,10,192,1,1,70595510,24,0,8363,"Akvatisk videnskab og teknologi, cand.polyt.",70,552510,7020,747,0712,216,3,70595510,Dansk
8364,"Integrerede fødevarestudier, kand.2år",70,555090,7010,747,0728,4,10,192,1,1,70599530,24,1,8364,"Integrerede fødevarestudier, cand.scient.tech.",70,555090,7010,747,0728,216,3,70599530,Engelsk
8365,"Bygningsdesign, civilingeniør 2år",70,581510,7020,747,0731,4,10,192,1,1,70592510,24,1,8365,"Bygningsdesign, cand.polyt.",70,581510,7020,747,0731,216,3,70592510,Engelsk
8366,"Byggeteknologi, civilingeniør 2år",70,582050,7020,747,0732,4,10,192,1,1,70592510,24,1,8366,"Byggeteknologi, cand.polyt.",70,582050,7020,747,0732,216,3,70592510,Engelsk
8367,"Materiale- og procesteknologi, civilingeniør 2år",70,555090,7020,747,0728,4,10,192,1,1,70596510,24,1,8367,"Materiale- og procesteknologi, cand.polyt.",70,555090,7020,747,0728,216,3,70596510,Engelsk
8368,"Engineering (Engineering Physics), civilingeniør 2år",70,554510,7020,747,0719,4,10,192,1,1,70592010,24,1,8368,"Engineering (Engineering Physics), cand.polyt.",70,554510,7020,747,0719,216,3,70592010,Engelsk
8369,"Nanomaterialer og nanofysik, civilingeniør 2år",70,554510,7020,747,0719,4,10,192,1,1,70592010,24,1,8369,"Nanomaterialer og nanofysik, cand.polyt.",70,554510,7020,747,0719,216,3,70592010,Engelsk
8370,"Nanobioteknologi, civilingeniør 2år",70,554510,7020,747,0719,4,10,192,1,1,70592010,24,1,8370,"Nanobioteknologi, cand.polyt.",70,554510,7020,747,0719,216,3,70592010,Engelsk
8371,"Medicinsk bioteknologi, civilingeniør 2år",70,452515,7020,747,0512,4,10,192,1,1,70591510,24,1,8371,"Medicinsk bioteknologi, cand.polyt.",70,452515,7020,747,0512,216,3,70591510,Engelsk
8372,"Bæredygtig energiteknik, civilingeniør 2år",70,553025,7020,747,0713,4,10,192,1,1,70594015,24,1,8372,"Bæredygtig energiteknik, cand.polyt.",70,553025,7020,747,0713,216,3,70594015,Engelsk
8373,"Lyd- og musikteknologi, civilingeniør 2år",70,553520,7020,747,0714,4,10,192,1,1,70596510,24,1,8373,"Lyd- og musikteknologi, cand.polyt.",70,553520,7020,747,0714,216,3,70596510,Engelsk
8374,"Bygningers energidesign, kand.2år",70,582050,7010,747,0732,4,10,192,1,1,70592510,24,1,8374,"Bygningers energidesign, cand.tech.",70,582050,7010,747,0732,216,3,70592510,Engelsk
8375,"Engineering, Innovation and Business, civilingeniør 2år",70,555086,7020,747,0728,4,10,192,1,1,70599515,24,1,8375,"Engineering, Innovation and Business, cand.polyt.",70,555086,7020,747,0728,216,3,70599515,Engelsk
8376,"Konstruktionsteknik, civilingeniør 2år",70,551010,7020,747,0700,4,10,192,1,1,70599530,24,1,8376,"Konstruktionsteknik, cand.polyt.",70,551010,7020,747,0700,216,3,70599530,Dansk
