SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
1823;"5539";5;Service, Hospitality and Tourism Management;;;;;;
1824;"403835";3;Transport- og logistikøkonom mv., KVU;;;;;;
1825;"40383510";4;Transport- og logistikøkonom mv., KVU;;;;;;
1826;"3847";5;Akademiuddannelse i international transport og logistik;;;;;;
1827;"4006";5;Akademiøkonom i logistik og transport;;;;;;
1828;"4020";5;Akademiøkonom i transport;;;;;;
1829;"5086";5;Logistikøkonom;;;;;;
1830;"5548";5;Logistikøkonom;;;;;;
1831;"5549";5;Logistics Management;;;;;;
1832;"4058";2;Teknisk, KVU;;;;;;
1833;"405810";3;Teknisk uden nærmere angivelse, KVU;;;;;;
1834;"40581010";4;Teknisk uden nærmere angivelse, KVU;;;;;;
1835;"0145";5;Teknisk una - udvekslingstud. (kort vidg.);;;;;;
1836;"0459";5;Teknisk, ivu (kvu);;;;;;
1837;"3872";5;Værkstedsfunktionær;;;;;;
1838;"3950";5;Videregående tekniker;;;;;;
1839;"405815";3;Byggeri- og anlægsteknisk, KVU;;;;;;
1840;"40581515";4;Byggeri- og anlægsteknik i øvrigt, KVU;;;;;;
1841;"3350";5;Akademiuddannelse i byggekoordination;;;;;;
1842;"3351";5;Akademiuddannelse i byggeteknologi;;;;;;
1843;"3945";5;Maler, videreuddannelse;;;;;;
1844;"4089";5;Byggekoordinator;;;;;;
1845;"4092";5;Kort- og landmålingstekniker;;;;;;
1846;"5030";5;Byggetekniker;;;;;;
1847;"405820";3;Elektronik og it, KVU;;;;;;
1848;"40582010";4;Tele-, data- og it-teknologi mv., KVU;;;;;;
1849;"3846";5;Akademiuddannelse i informationsteknologi;;;;;;
1850;"5079";5;Akademiøkonom i international telekommunikation;;;;;;
1851;"5133";5;IT-teknolog;;;;;;
1852;"5289";5;IT-teknolog;;;;;;
1853;"5290";5;IT Technology;;;;;;
1854;"40582015";4;It-uddannelser, KVU;;;;;;
1855;"3750";5;Datanom;;;;;;
1856;"4009";5;Systemprogrammør;;;;;;
1857;"4014";5;Datamatiker;;;;;;
1858;"4042";5;Datamatiker;;;;;;
1859;"4043";5;Computer Science;;;;;;
1860;"40582020";4;Elektronik i øvrigt, KVU;;;;;;
1861;"3208";5;Akademiuddannelse i automation og drift;;;;;;
1862;"4064";5;Elektroniktekniker;;;;;;
1863;"5203";5;Automationsteknolog;;;;;;
1864;"5638";5;Automationsteknolog;;;;;;
1865;"5639";5;Automation Engineering;;;;;;
1866;"405824";3;Installatør af stærkstrøms- og vvs-teknik, KVU;;;;;;
1867;"40582410";4;Installatør af stærkstrøms- og vvs-teknik uden nærmere angivelse, KVU;;;;;;
1868;"5132";5;Installatør;;;;;;
1869;"40582415";4;Installatør af stærkstrømsteknik, KVU;;;;;;
1870;"3306";5;Akademiuddannelse i EL-installation;;;;;;
1871;"5032";5;El-installatøruddannelse;;;;;;
1872;"5162";5;El-installatør;;;;;;
1873;"40582420";4;Installatør af vvs-teknik, KVU;;;;;;
1874;"3305";5;Akademiuddannelse i VVS-installation;;;;;;
1875;"4069";5;Vvs-tekniker;;;;;;
1876;"5017";5;Gas-, vand- og sanitetsmester;;;;;;
1877;"5163";5;VVS-installatør;;;;;;
1878;"405825";3;Energi- og stærkstrømsteknisk, KVU;;;;;;
1879;"40582510";4;Energi- og stærkstrømsteknisk, KVU;;;;;;
1880;"3807";5;Akademiuddannelse i energiteknologi;;;;;;
1881;"4063";5;Gastekniker;;;;;;
1882;"5174";5;Energiteknolog;;;;;;
1883;"5627";5;Energiteknolog;;;;;;
1884;"5628";5;Energy Technology;;;;;;
1885;"405830";3;Maskinteknisk, KVU;;;;;;
1886;"40583015";4;Maskinteknisk i øvrigt, KVU;;;;;;
1887;"4065";5;Maskintekniker;;;;;;
1888;"405835";3;Miljøteknisk, KVU;;;;;;
1889;"40583510";4;Miljøteknisk, KVU;;;;;;
1890;"3352";5;Akademiuddannelse i  i Miljøteknologi;;;;;;
1891;"4097";5;Miljøtekniker;;;;;;
1892;"5238";5;Miljøteknolog;;;;;;
1893;"405840";3;Sundheds- og omsorgsteknologi, KVU;;;;;;
1894;"40584010";4;Sundheds- og omsorgsteknologi, KVU;;;;;;
1895;"3853";5;Akademiuddannelse i velfærdsteknologi i praksis;;;;;;
1896;"405850";3;Teknisk, produktion og produktudvikling, KVU;;;;;;
1897;"40585010";4;Designteknolog, KVU;;;;;;
1898;"5131";5;Designteknolog;;;;;;
1899;"5287";5;Designteknolog;;;;;;
1900;"5288";5;Design, Technology and Business;;;;;;
1901;"40585015";4;Teknisk, tekstil- og beklædning, KVU;;;;;;
1902;"5036";5;Modeltekniker;;;;;;
1903;"5037";5;Tekstil- og beklædningstekniker;;;;;;
1904;"5038";5;Modelkonstruktør;;;;;;
1905;"40585020";4;Teknisk, produktion og produktudvikling i øvrigt, KVU;;;;;;
1906;"3320";5;Akademiuddannelse i hygiejne og rengøringsteknik;;;;;;
1907;"3972";5;Akademiuddannelse i Kvalitet og måleteknologi;;;;;;
1908;"4037";5;Produktudvikler;;;;;;
1909;"4091";5;Trætekniker;;;;;;
1910;"4096";5;Kvalitets- og måletekniker;;;;;;
1911;"5035";5;Plasttekniker;;;;;;
1912;"5136";5;Produktionsteknolog;;;;;;
1913;"5291";5;Produktionsteknolog;;;;;;
1914;"5292";5;Production Technology;;;;;;
1915;"405895";3;Teknisk i øvrigt, KVU;;;;;;
1916;"40589515";4;Teknisk offshore, KVU;;;;;;
1917;"5139";5;Driftsteknolog offshore;;;;;;
1918;"5140";5;Teknisk manager offshore;;;;;;
1919;"40589530";4;Teknisk i øvrigt, KVU;;;;;;
1920;"3855";5;Teknonom;;;;;;
1921;"5129";5;Autoteknolog;;;;;;
1922;"5584";5;Autoteknolog;;;;;;
1923;"5585";5;Automotive Technology;;;;;;
1924;"5830";5;Restaureringsteknik;;;;;;
1925;"4075";2;Fødevarer, bio- og laboratorieteknik, KVU;;;;;;
1926;"407510";3;Fødevarer, bio- og laboratorieteknik uden nærmere angivelse, KVU;;;;;;
1927;"40751010";4;Fødevarer, bio- og laboratorieteknik uden nærmere angivelse, KVU;;;;;;
1928;"0146";5;Levnedsm./husholdn. una - udvekslingstud. (kort vidg.);;;;;;
1929;"0475";5;Levnedsmiddel/husholdning, ivu (kvu);;;;;;
1930;"407515";3;Laboratorie-, fødevare- og procesteknologi, KVU;;;;;;
1931;"40751510";4;Laboratorie-, fødevare- og procesteknologi, KVU;;;;;;
1932;"2475";5;Mejeriteknolog;;;;;;
1933;"3841";5;Akademiuddannelse i proces-, laboratorie- og fødevareteknologi;;;;;;
1934;"4030";5;Labratorie-, kemo- og miljøtekniker;;;;;;
1935;"4052";5;Levnedsmiddeltekniker;;;;;;
1936;"5074";5;Food business engineer;;;;;;
1937;"5135";5;Procesteknolog;;;;;;
1938;"5141";5;Ernæringsteknolog;;;;;;
1939;"5295";5;Fiskeriteknolog;;;;;;
1940;"40751590";4;Laboratorie-, fødevare- og procesteknologi i øvrigt, KVU;;;;;;
1941;"2414";5;Husholdningstekniker;;;;;;
1942;"3848";5;Akademigastronom;;;;;;
1943;"4134";5;Akademiuddannelse i ernæring;;;;;;
1944;"5156";5;Økonoma;;;;;;
1945;"407517";3;Laborant, KVU;;;;;;
1946;"40751710";4;Laborant, KVU;;;;;;
1947;"4036";5;Laborant;;;;;;
1948;"4046";5;Laborant;;;;;;
1949;"4047";5;Chemical and Biotechnical Science;;;;;;
1950;"4080";2;Jordbrug, natur og miljø, KVU;;;;;;
1951;"408010";3;Jordbrug, natur og miljø uden nærmere angivelse, KVU;;;;;;
1952;"40801010";4;Jordbrug, natur og miljø uden nærmere angivelse, KVU;;;;;;
1953;"0480";5;Jordbrug/fiskeri, ivu (kvu);;;;;;
1954;"4090";5;Vildtforvalter;;;;;;
1955;"408015";3;Jordbrugsteknologisk, KVU;;;;;;
1956;"40801510";4;Jordbrugsteknologisk, KVU;;;;;;
1957;"5071";5;Jordbrugstekniker;;;;;;
1958;"5134";5;Jordbrugsteknolog;;;;;;
1959;"5625";5;Jordbrugsteknolog;;;;;;
1960;"5626";5;Agro Business and Landscape Management;;;;;;
1961;"4085";2;Maritimt, KVU;;;;;;
1962;"408515";3;Skibsførere, KVU;;;;;;
1963;"40851510";4;Skibsførere, KVU;;;;;;
1964;"5195";5;Skibsfører (uden gymnasial baggrund);;;;;;
1965;"5220";5;Skibsfører (uden gymnasial uddannelse);;;;;;
1966;"408595";3;Maritime uddannelser i øvrigt, KVU;;;;;;
1967;"40859510";4;Maritime uddannelser i øvrigt, KVU;;;;;;
1968;"0148";5;Transport mv.una - udvekslingstud. (kort vidg.);;;;;;
1969;"0485";5;Transport mv., ivu (kvu);;;;;;
1970;"5184";5;Skibsmaskinist;;;;;;
1971;"4089";2;Sundhedsfaglig, KVU;;;;;;
1972;"408910";3;Sundhedsfaglig uddannelse uden nærmere angivelse, KVU;;;;;;
1973;"40891010";4;Sundhedsfaglig uddannelse uden nærmere angivelse, KVU;;;;;;
1974;"0490";5;Social/sundhed, ivu (kvu);;;;;;
1975;"408925";3;Omsorgsarbejde, KVU;;;;;;
1976;"40892510";4;Omsorgsarbejde, KVU;;;;;;
1977;"0835";5;Danish addiction counselor (privat udd.);;;;;;
1978;"3850";5;Akademiuddannelse i sundhedspraksis;;;;;;
1979;"408940";3;Tandplejer og klinisk tandteknik, KVU;;;;;;
1980;"40894010";4;Tandplejer og klinisk tandteknik, KVU;;;;;;
1981;"4562";5;Videreuddannelse i odontologisk praksis;;;;;;
1982;"5432";5;Klinisk tandtekniker;;;;;;
1983;"408945";3;Andre sundhedsfaglige uddannelser, KVU;;;;;;
1984;"40894515";4;Farmakonom, KVU;;;;;;
1985;"5177";5;Farmakonom;;;;;;
1986;"40894525";4;Psykomotorik og afspænding mv., KVU;;;;;;
1987;"0811";5;Bevægelsespædagog (privat udd.);;;;;;
1988;"9618";5;Bevægelses- og helsepædagog;;;;;;
1989;"40894590";4;Sundhedsfaglige uddannelser i øvrigt, KVU;;;;;;
1990;"5150";5;Kiropraktor, forskole;;;;;;
1991;"4095";2;Politi og forsvar mv., KVU;;;;;;
1992;"409510";3;Politi og forsvar uden nærmere angivelse, KVU;;;;;;
1993;"40951010";4;Politi og forsvar uden nærmere angivelse, KVU;;;;;;
1994;"0495";5;Forsvar/politi, ivu (kvu);;;;;;
1995;"5021";5;Politikadet;;;;;;
1996;"5198";5;Polititjenestemand;;;;;;
1997;"409515";3;Fængselsvæsnet, KVU;;;;;;
1998;"40951510";4;Fængselsvæsnet, KVU;;;;;;
1999;"4999";5;Transportbetjent;;;;;;
2000;"5196";5;Enhedsfunktionær, fængselsvæsnet;;;;;;
2001;"5197";5;Værkmester, fængselsvæsnet;;;;;;
2002;"5199";5;Fængselsfunktionær;;;;;;
2003;"4097";2;Videregående uddannelser uden nærmere angivelse, KVU;;;;;;
2004;"409710";3;Videregående uddannelser uden nærmere angivelse, KVU;;;;;;
2005;"40971010";4;Videregående uddannelser uden nærmere angivelse, KVU;;;;;;
2006;"0400";5;Kort videregående uddannelse una, ivu (KVU);;;;;;
2007;"8413";5;Akademiuddannelse, fleksibelt forløb;;;;;;
2008;"50";1;Mellemlange videregående uddannelser, MVU;;;;;;
2009;"5020";2;Pædagogisk, MVU;;;;;;
2010;"502010";3;Pædagogiske uddannelser uden nærmere angivelse, MVU;;;;;;
2011;"50201010";4;Pædagogiske uddannelser uden nærmere angivelse, MVU;;;;;;
2012;"0150";5;Pædagogisk una - udvekslingstud. (ml.lang vidg.);;;;;;
2013;"0520";5;Pædagogik, ivu (mvu);;;;;;
2014;"3329";5;Folkeskolelærer,bach.;;;;;;
2015;"9020";5;Kursus, lærer-pædagog;;;;;;
2016;"502015";3;Pædagog, MVU;;;;;;
2017;"50201510";4;Pædagog, MVU;;;;;;
2018;"0815";5;Pædagog (Rudolf Steiner) (privat udd.);;;;;;
2019;"5111";5;Børneforsorgspædagog, småbørnslinie;;;;;;
2020;"5112";5;Børneforsorgspædagog, almen linie;;;;;;
2021;"5113";5;Socialpædagog;;;;;;
2022;"5114";5;Børneforsorgspædagog, kursus 4 mdr.;;;;;;
2023;"5115";5;Socialpædagog, videreuddannelse;;;;;;
2024;"5120";5;Socialpædagog, fællesuddannelse;;;;;;
2025;"5444";5;Pædagog, prof.bach.;;;;;;
2026;"5445";5;Børnehavepædagog;;;;;;
2027;"5447";5;Fritidspædagog;;;;;;
2028;"8447";5;Praktikvejleder til pædadgoguddannelsen, diplomuddannelse;;;;;;
2029;"9015";5;Børnehave- og fritidspædagog, årskursus;;;;;;
2030;"502020";3;Folkeskolelærer, MVU;;;;;;
2031;"50202010";4;Folkeskolelærer, MVU;;;;;;
2032;"5440";5;Folkeskolelærer, prof.bach.;;;;;;
2033;"5441";5;Den frie læreruddannelse;;;;;;
2034;"8440";5;Speciallærer;;;;;;
2035;"8445";5;Praktiklærer til læreruddannelsen, diplomuddannelse;;;;;;
2036;"9030";5;Folkeskolelærer, årskursus;;;;;;
2037;"502025";3;Andre pædagogiske uddannelser, MVU;;;;;;
2038;"50202510";4;Underviser i dansk som andetsprog, MVU;;;;;;
2039;"8502";5;Dansk andetsprog for voksne;;;;;;
2040;"50202515";4;Andre pædagogiske uddannelser, MVU;;;;;;
2041;"5075";5;Tekstildesign, -håndværk og formidling, prof.bach.;;;;;;
2042;"5117";5;Diplomuddannelse i pædagogisk arbejde;;;;;;
2043;"5684";5;Kristendom, kultur og kommunikation, prof.bach.;;;;;;
2044;"6810";5;Diakoni og socialpædagogik, prof.bach.;;;;;;
2045;"8255";5;Legemsøvelser, faglærer;;;;;;
2046;"8448";5;Uddannelses- og erhvervsvejlederuddannelse;;;;;;
2047;"8504";5;Diplomuddannelse i pædagogisk arbejde;;;;;;
2048;"8507";5;Diplomuddannelse i materiel kultur;;;;;;
2049;"8508";5;Diplomuddannelse i erhvervspædagogik;;;;;;
2050;"8655";5;Diplomuddannelse i formidling af kunst og kultur;;;;;;
2051;"9574";5;Faglærerkursus, teknikeruddannelse;;;;;;
2052;"9584";5;Pædagogisk grundkursus, lærere ved tekniske skoler;;;;;;
2053;"9585";5;Pædagogisk uddannelse, lærere ved teknika;;;;;;
2054;"9586";5;Pædagogisk uddannelse, lærere ved ingeniørakademi;;;;;;
2055;"9588";5;Pædagogisk kursus, handelsskole;;;;;;
2056;"9589";5;Pædagogisk grundkursus, lærere ved handelshøjskole;;;;;;
2057;"502030";3;Pædagogik, MVU;;;;;;
2058;"50203015";4;Didaktik og undervisningsteori, MVU;;;;;;
2059;"8501";5;Diplomuddannelse i naturfagsdidaktik;;;;;;
2060;"50203020";4;Pædagogik, MVU;;;;;;
2061;"5746";5;Diplomuddannelse i pædagogik (DPU);;;;;;
2062;"5747";5;Diplomuddannelse, psykologi-pædagogisk;;;;;;
2063;"5748";5;Diplomuddannelse, humanistisk pædagogik (DPU);;;;;;
2064;"5749";5;Diplomuddannelse, matematik-nat.-pædagogik (DPU);;;;;;
2065;"8503";5;Diplomuddannelse i pædagogik (DPU);;;;;;
2066;"8522";5;Humanistisk-pædagogik, diplomuddannelse (DPU);;;;;;
2067;"8631";5;Diplomuddannelse i matematik og pædagogik (DPU);;;;;;
2068;"5024";2;Medier og kommunikation, MVU;;;;;;
2069;"502410";3;Kommunikation og formidling uden nærmere angivelse, MVU;;;;;;
2070;"50241010";4;Kommunikation og formidling uden nærmere angivelse, MVU;;;;;;
2071;"0151";5;Formidl.-erhvervsspr. una- udvekslingstud. (ml.lang vidg.);;;;;;
2072;"0525";5;Formidling/erhvervssprog, ivu (mvu);;;;;;
2073;"502420";3;Grafisk design og kommunikation, MVU;;;;;;
2074;"50242010";4;Grafisk design og kommunikation, MVU;;;;;;
2075;"4085";5;Grafonom i kommunikation;;;;;;
2076;"5483";5;Visuel kommunikation, prof.bach.;;;;;;
2077;"5485";5;Grafisk kommunikation, prof.bach.;;;;;;
2078;"502425";3;Journalist og journalistisk arbejde, MVU;;;;;;
2079;"50242510";4;Journalist og journalistisk arbejde, MVU;;;;;;
2080;"5735";5;Journalist, prof.bach.;;;;;;
2081;"8505";5;Diplomuddannelse i journalistisk arbejde;;;;;;
2082;"8520";5;Diplomuddannelse i journalistik for etniske grupper;;;;;;
2083;"8521";5;Diplomuddannelse i journalistik;;;;;;
2084;"502430";3;Fotojournalist, MVU;;;;;;
2085;"50243010";4;Fotojournalist, MVU;;;;;;
2086;"5736";5;Fotojournalist, prof.bach.;;;;;;
2087;"502435";3;Tegnsprogstolk, MVU;;;;;;
2088;"50243510";4;Tegnsprogstolk, MVU;;;;;;
2089;"5695";5;Tegnsprogstolkning, overbygning;;;;;;
2090;"5790";5;Dansk tegnsprog og tolkning, prof.bach.;;;;;;
2091;"5791";5;Tegnsprogstolkning, overbygning;;;;;;
2092;"502440";3;Medier og kommunikation i øvrigt, MVU;;;;;;
2093;"50244010";4;Medier og kommunikation i øvrigt, MVU;;;;;;
2094;"4084";5;Grafonom i teknik og økonomi;;;;;;
2095;"5324";5;Medie- og sonokommunikation, prof.bach.;;;;;;
2096;"5437";5;Grafisk fortælling, prof.bach.;;;;;;
2097;"5438";5;Multiplatform storytelling and production, prof.bach.;;;;;;
2098;"5486";5;Medieproduktion og ledelse, prof.bach.;;;;;;
2099;"5487";5;TV- og medietilrettelæggelse, prof.bach.;;;;;;
2100;"5499";5;Digital konceptudvikling (overbygning), prof.bach.;;;;;;
2101;"5659";5;Digital konceptudvikling (overbygning), prof.bach.;;;;;;
2102;"5660";5;Digital Concept Development (overbygning), prof.bach.;;;;;;
2103;"5683";5;Kommunikation, prof.bach.;;;;;;
2104;"5686";5;Erhvervssprog og IT markedskommunikation, prof.bach.;;;;;;
2105;"5025";2;Humanistisk og teologisk, MVU;;;;;;
2106;"502535";3;Biblioteks- og informationsuddannelser;;;;;;
2107;"50253510";4;Biblioteks- og informationsuddannelser;;;;;;
2108;"5461";5;Bibliotekar;;;;;;
2109;"5462";5;Bibliotekar ved forsknings- og fagbibliotek;;;;;;
2110;"5467";5;Bibliotekar,bach.;;;;;;
2111;"5471";5;Bibliotekar DB;;;;;;
2112;"502580";3;Erhvervssprog, korrespondenter, MVU;;;;;;
2113;"50258015";4;Flere erhvervssprog, korrespondent, MVU;;;;;;
2114;"5498";5;Tresproglig korrespondent;;;;;;
2115;"5670";5;Erhvervssprog 2 sprog, korrespondent;;;;;;
2116;"5671";5;Erhvervssprog engelsk-fransk, korrespondent;;;;;;
2117;"5672";5;Erhvervssprog engelsk-tysk, korrespondent;;;;;;
2118;"5673";5;Erhvervssprog fransk-tysk, korrespondent;;;;;;
2119;"5674";5;Erhvervssprog engelsk-russisk, korrespondent;;;;;;
2120;"5675";5;Erhvervssprog engelsk-spansk, korrespondent;;;;;;
2121;"5676";5;Erhvervssprog fransk-spansk, korrespondent;;;;;;
2122;"5677";5;Erhvervssprog tysk-spansk, korrespondent;;;;;;
2123;"5678";5;Erhvervssprog engelsk-italiensk, korrespondent;;;;;;
2124;"5679";5;Erhvervssprog fransk-italiensk, korrespondent;;;;;;
2125;"5681";5;Erhvervssprog tysk-italiensk, korrespondent;;;;;;
2126;"5682";5;Erhvervssprog tysk-russisk, korrespondent;;;;;;
2127;"502582";3;Erhvervssproglig diplomprøve mv., MVU;;;;;;
2128;"50258210";4;Erhvervssprog, afgangseksamen EA, MVU;;;;;;
2129;"5560";5;Erhvervssproglig afgangseksamen EA;;;;;;
2130;"9714";5;Erhvervssproglig una, afgangseksamen EA;;;;;;
2131;"50258215";4;Erhvervssprog, diplomprøve ED, MVU;;;;;;
2132;"5550";5;Erhvervssproglig diplomprøve ED una;;;;;;
2133;"5551";5;Engelsk, erhvervssproglig diplomprøve ED;;;;;;
2134;"5552";5;Fransk, erhvervssproglig diplomprøve ED;;;;;;
2135;"5553";5;Italiensk, erhvervssproglig diplomprøve ED;;;;;;
2136;"5555";5;Russisk, erhvervssproglig diplomprøve ED;;;;;;
2137;"5556";5;Spansk, erhvervssproglig diplomprøve ED;;;;;;
2138;"5557";5;Tysk, erhvervssproglig diplomprøve ED;;;;;;
2139;"9707";5;Erhvervssproglig diplomprøve ED una;;;;;;
2140;"502590";3;Erhvervssprog, øvrige uddannelser, MVU;;;;;;
2141;"50259010";4;Erhvervssproglig grundstudium, MVU;;;;;;
2142;"5501";5;Erhvervssprogligt grundstudium i engelsk;;;;;;
2143;"5502";5;Erhvervssprogligt grundstudium i fransk;;;;;;
2144;"5503";5;Erhvervssprogligt grundstudium i italiensk;;;;;;
2145;"5505";5;Erhvervssprogligt grundstudium i russisk;;;;;;
2146;"5506";5;Erhvervssprogligt grundstudium i spansk;;;;;;
2147;"5507";5;Erhvervssprogligt grundstudium i tysk;;;;;;
2148;"5510";5;Erhvervssprogligt grundstudium 2 sprog;;;;;;
2149;"9705";5;Grundstudium, sprog uoplyst;;;;;;
2150;"50259020";4;Erhvervssprog, øvrige uddannelser, MVU;;;;;;
2151;"5508";5;Erhvervssprog administrativ, grunduddannelse;;;;;;
2152;"5575";5;Russisk, videregående erhvervssproglig uddannelse;;;;;;
2153;"5030";2;Kunstnerisk, MVU;;;;;;
2154;"503010";3;Kunstnerisk uden nærmere angivelse, MVU;;;;;;
2155;"50301010";4;Kunstnerisk uden nærmere angivelse, MVU;;;;;;
2156;"0152";5;Kunstnerisk una - udvekslingstud. (ml.lang vidg.);;;;;;
2157;"0530";5;Kunstnerisk, ivu (mvu);;;;;;
2158;"5851";5;Dramatisk skrivekunst;;;;;;
2159;"9176";5;Kunstakademiuddannelse una;;;;;;
2160;"503030";3;Film og tv, MVU;;;;;;
2161;"50303010";4;Film og tv uddannelser uden nærmere angivelse, MVU;;;;;;
2162;"5800";5;Film-, tv- og videoproduktion;;;;;;
2163;"9167";5;Anden filmskoleuddannelse;;;;;;
2164;"50303015";4;Animationsuddannelse, MVU;;;;;;
2165;"5807";5;Animationsuddannelse, film, tv og interaktive medier;;;;;;
2166;"5808";5;Animation, prof.bach.;;;;;;
2167;"50303020";4;Manuskriptuddannelse, film og tv, MVU;;;;;;
2168;"5805";5;Manuskriptuddannelse, film og tv produktion;;;;;;
2169;"50303025";4;Filmklipper, MVU;;;;;;
2170;"5804";5;Filmklipper, film og tv produktion;;;;;;
2171;"50303030";4;Fotograf, film og tv, MVU;;;;;;
2172;"5801";5;Fotograf, film og tv produktion;;;;;;
2173;"50303035";4;Tonemester, film og tv, MVU;;;;;;
2174;"5802";5;Tonemester, film og tv produktion;;;;;;
2175;"50303040";4;Filmproducer, MVU;;;;;;
2176;"5806";5;Filmproducer, film og tv produktion;;;;;;
2177;"50303045";4;Instruktør, film og tv, MVU;;;;;;
2178;"5803";5;Instruktør, film og tv produktion;;;;;;
2179;"50303050";4;Tv studieproducer og tv-tilrettelægger, MVU;;;;;;
2180;"5815";5;TV-uddannelsen;;;;;;
2181;"5816";5;Tv studieproducer / flerkamerainstruktør;;;;;;
2182;"5817";5;Tv tilrettelæger / dokumentarinstruktør;;;;;;
2183;"503035";3;Teater, MVU;;;;;;
2184;"50303510";4;Teaterteknik, MVU;;;;;;
2185;"5690";5;Scenekunstnerisk produktion;;;;;;
2186;"5845";5;Teaterteknik;;;;;;
2187;"5846";5;Teaterteknik, lys;;;;;;
2188;"5847";5;Teaterteknik, lyd;;;;;;
2189;"5848";5;Teaterteknik, produktion (scene);;;;;;
2190;"5852";5;Teaterteknik, regi;;;;;;
2191;"50303515";4;Sceneinstruktør, MVU;;;;;;
2192;"5692";5;Iscenesættelse;;;;;;
2193;"5849";5;Teaterinstruktør;;;;;;
2194;"50303520";4;Scenograf, MVU;;;;;;
2195;"5850";5;Scenografi;;;;;;
2196;"503040";3;Dans, MVU;;;;;;
2197;"50304010";4;Danseruddannelser, MVU;;;;;;
2198;"5689";5;Dans og koreografi;;;;;;
2199;"5856";5;Dans;;;;;;
2200;"5857";5;Dansepædagog;;;;;;
2201;"503045";3;Skuespiller, MVU;;;;;;
2202;"50304510";4;Skuespiller, MVU;;;;;;
2203;"5688";5;Skuespil;;;;;;
2204;"5855";5;Skuespiller;;;;;;
2205;"503050";3;Designuddannelser, MVU;;;;;;
2206;"50305010";4;Designuddannelser uden nærmere angivelse, MVU;;;;;;
2207;"3316";5;Diplomuddannelse i designledelse;;;;;;
2208;"4088";5;Crafts in Glass and Ceramics, prof.bach.;;;;;;
2209;"5138";5;Industriel designer (overbygning), prof.bach.;;;;;;
2210;"5477";5;Diplomuddannelse i design og business;;;;;;
2211;"5494";5;Design og business (overbygning), prof.bach.;;;;;;
2212;"5497";5;Smykker, teknologi og business, prof.bach.;;;;;;
2213;"5644";5;Design og business (overbygning), prof.bach.;;;;;;
2214;"5645";5;Design and Business (overbygning), prof.bach.;;;;;;
2215;"5646";5;Smykker, teknologi og business, prof.bach.;;;;;;
2216;"5647";5;Jewellery, Technology and Business, prof.bach.;;;;;;
2217;"503065";3;Musik, MVU;;;;;;
2218;"50306510";4;Music management, MVU;;;;;;
2219;"8671";5;Diplomuddannelse i music management;;;;;;
2220;"50306540";4;Musik og musikpædagogik, MVU;;;;;;
2221;"5601";5;Hovedskole (musik);;;;;;
2222;"8670";5;Diplomuddannelse i kirkemusik;;;;;;
2223;"8672";5;Diplomuddannelse i rytmisk musik og bevægelse;;;;;;
2224;"8674";5;Diplomuddannelse i rytmisk korledelse;;;;;;
2225;"50306555";4;Musikuddannelser i øvrigt, MVU;;;;;;
2226;"0802";5;Musicalperformer (privat udd.);;;;;;
2227;"5600";5;Forskole, musikkonservatorium;;;;;;
2228;"5698";5;Musical;;;;;;
2229;"6027";5;Diplomlinje Klokkenist;;;;;;
2230;"9172";5;Musikkonservatorie una;;;;;;
2231;"5038";2;Samfundsfaglig, Økonomisk-Merkantil, MVU;;;;;;
2232;"503810";3;Samfundsfaglig, Økonomisk-Merkantil uden nærmere angivelse, MVU;;;;;;
2233;"50381010";4;Samfundsfaglig, Økonomisk-Merkantil uden nærmere angivelse, MVU;;;;;;
2234;"0154";5;Samfundsvidensk.una - udvekslingstud. (ml.lang vidg.);;;;;;
2235;"0539";5;Samfundsvidenskab ivu (mvu);;;;;;
2236;"5256";5;Eksportteknologi, ing.prof.bach.;;;;;;
2237;"5268";5;It og økonomi, ing.prof.bach.;;;;;;
2238;"8510";5;Den merkantile diplomuddannelse;;;;;;
2239;"503815";3;Administration mv., MVU;;;;;;
2240;"50381510";4;Administration mv., MVU;;;;;;
2241;"3755";5;Erhvervsdiplom Lederuddannelse;;;;;;
2242;"3770";5;Erhvervsdiplom Human resource development HRd;;;;;;
2243;"5119";5;Offentlig administration, prof.bach.;;;;;;
2244;"5491";5;International hospitality management (overbygning), prof.bach.;;;;;;
2245;"5500";5;Skat, prof.bach.;;;;;;
